canonical_pathway	pvalue_adj	sig
PID_TCR_JNK_PATHWAY	1	0
PID_TCR_PATHWAY	1	0
PID_TCR_RAS_PATHWAY	1	0
PID_TELOMERASE_PATHWAY	1	0
PID_TGFBR_PATHWAY	1	0
PID_THROMBIN_PAR1_PATHWAY	1	0
PID_THROMBIN_PAR4_PATHWAY	1	0
PID_TNF_PATHWAY	1	0
PID_TOLL_ENDOGENOUS_PATHWAY	1	0
PID_TRAIL_PATHWAY	1	0
PID_TRKR_PATHWAY	1	0
PID_TXA2PATHWAY	1	0
PID_UPA_UPAR_PATHWAY	1	0
PID_VEGFR1_2_PATHWAY	1	0
PID_VEGFR1_PATHWAY	1	0
PID_VEGF_VEGFR_PATHWAY	1	0
PID_WNT_CANONICAL_PATHWAY	1	0
PID_WNT_NONCANONICAL_PATHWAY	1	0
PID_WNT_SIGNALING_PATHWAY	1	0
REACTOME_2_LTR_CIRCLE_FORMATION	1	0
REACTOME_ABACAVIR_ADME	1	0
REACTOME_ABACAVIR_TRANSMEMBRANE_TRANSPORT	1	0
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	1	0
REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	1	0
REACTOME_ABC_TRANSPORTER_DISORDERS	1	0
REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS	1	0
REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS	1	0
REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	1	0
REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS	1	0
REACTOME_ACETYLCHOLINE_INHIBITS_CONTRACTION_OF_OUTER_HAIR_CELLS	1	0
REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE	1	0
REACTOME_ACETYLCHOLINE_REGULATES_INSULIN_SECRETION	1	0
REACTOME_ACROSOME_REACTION_AND_SPERM_OOCYTE_MEMBRANE_BINDING	1	0
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	1	0
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_CDK5	1	0
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FRS2_AND_FRS3	1	0
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FYN	1	0
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_PI3K	1	0
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_RAS	1	0
REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_PI3K	1	0
REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_RAS	1	0
REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	1	0
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	1	0
REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS	1	0
REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	1	0
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	1	0
REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA	1	0
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	1	0
REACTOME_ACTIVATION_OF_C3_AND_C5	1	0
REACTOME_ACTIVATION_OF_CASPASES_THROUGH_APOPTOSOME_MEDIATED_CLEAVAGE	1	0
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP	1	0
REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKBKE	1	0
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	1	0
REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES	1	0
REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7	1	0
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS	1	0
REACTOME_ACTIVATION_OF_NOXA_AND_TRANSLOCATION_TO_MITOCHONDRIA	1	0
REACTOME_ACTIVATION_OF_PPARGC1A_PGC_1ALPHA_BY_PHOSPHORYLATION	1	0
REACTOME_ACTIVATION_OF_PUMA_AND_TRANSLOCATION_TO_MITOCHONDRIA	1	0
REACTOME_ACTIVATION_OF_RAC1	1	0
REACTOME_ACTIVATION_OF_RAC1_DOWNSTREAM_OF_NMDARS	1	0
REACTOME_ACTIVATION_OF_RAS_IN_B_CELLS	1	0
REACTOME_ACTIVATION_OF_SMO	1	0
REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS	1	0
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	1	0
REACTOME_ACTIVATION_OF_THE_PHOTOTRANSDUCTION_CASCADE	1	0
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	1	0
REACTOME_ACTIVATION_OF_THE_TFAP2_AP_2_FAMILY_OF_TRANSCRIPTION_FACTORS	1	0
REACTOME_ACTIVATION_OF_TRKA_RECEPTORS	1	0
REACTOME_ACYL_CHAIN_REMODELING_OF_CL	0	1
REACTOME_ACYL_CHAIN_REMODELING_OF_DAG_AND_TAG	0	1
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC	1	0
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	0	1
REACTOME_ACYL_CHAIN_REMODELLING_OF_PG	1	0
REACTOME_ACYL_CHAIN_REMODELLING_OF_PI	1	0
REACTOME_ACYL_CHAIN_REMODELLING_OF_PS	1	0
REACTOME_ADAPTIVE_IMMUNE_SYSTEM	1	0
REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY	1	0
REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY	1	0
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	1	0
REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION	1	0
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1	1	0
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12	1	0
REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION	1	0
REACTOME_ADRENOCEPTORS	1	0
REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING	1	0
REACTOME_AFLATOXIN_ACTIVATION_AND_DETOXIFICATION	1	0
REACTOME_AGGREPHAGY	1	0
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	1	0
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_NUCLEUS	1	0
REACTOME_ALK_MUTANTS_BIND_TKIS	0	1
REACTOME_ALPHA_DEFENSINS	1	0
REACTOME_ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM	1	0
REACTOME_ALPHA_OXIDATION_OF_PHYTANATE	1	0
REACTOME_ALPHA_PROTEIN_KINASE_1_SIGNALING_PATHWAY	1	0
REACTOME_ALTERNATIVE_COMPLEMENT_ACTIVATION	1	0
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	1	0
REACTOME_AMINO_ACIDS_REGULATE_MTORC1	1	0
REACTOME_AMINO_ACID_CONJUGATION	1	0
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	1	0
REACTOME_AMPK_INHIBITS_CHREBP_TRANSCRIPTIONAL_ACTIVATION_ACTIVITY	1	0
REACTOME_AMYLOID_FIBER_FORMATION	1	0
REACTOME_ANCHORING_FIBRIL_FORMATION	1	0
REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE	1	0
REACTOME_ANDROGEN_BIOSYNTHESIS	1	0
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	1	0
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	1	0
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	1	0
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	1	0
REACTOME_ANTIMICROBIAL_PEPTIDES	1	0
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	1	0
REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION	1	0
REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A	1	0
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B	1	0
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	1	0
REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS	1	0
REACTOME_APEX1_INDEPENDENT_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	1	0
REACTOME_APOBEC3G_MEDIATED_RESISTANCE_TO_HIV_1_INFECTION	1	0
REACTOME_APOPTOSIS	1	0
REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION	1	0
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	1	0
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS	1	0
REACTOME_APOPTOTIC_EXECUTION_PHASE	1	0
REACTOME_APOPTOTIC_FACTOR_MEDIATED_RESPONSE	1	0
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT	1	0
REACTOME_ARACHIDONATE_PRODUCTION_FROM_DAG	1	0
REACTOME_ARACHIDONIC_ACID_METABOLISM	1	0
REACTOME_ARMS_MEDIATED_ACTIVATION	1	0
REACTOME_ARYL_HYDROCARBON_RECEPTOR_SIGNALLING	1	0
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	1	0
REACTOME_ASPARTATE_AND_ASPARAGINE_METABOLISM	1	0
REACTOME_ASPIRIN_ADME	1	0
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS	1	0
REACTOME_ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES	1	0
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	1	0
REACTOME_ASSEMBLY_OF_THE_HIV_VIRION	1	0
REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION	1	0
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS	1	0
REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS	1	0
REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	1	0
REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONES	1	0
REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONE_GENES	1	0
REACTOME_ATORVASTATIN_ADME	1	0
REACTOME_ATTACHMENT_AND_ENTRY	1	0
REACTOME_ATTACHMENT_OF_GPI_ANCHOR_TO_UPAR	1	0
REACTOME_ATTENUATION_PHASE	1	0
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA	1	0
REACTOME_AURKA_ACTIVATION_BY_TPX2	1	0
REACTOME_AUTOPHAGY	1	0
REACTOME_AZATHIOPRINE_ADME	1	0
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	1	0
REACTOME_BACTERIAL_INFECTION_PATHWAYS	1	0
REACTOME_BASE_EXCISION_REPAIR	1	0
REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION	1	0
REACTOME_BASIGIN_INTERACTIONS	0	1
REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM	1	0
REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING	1	0
REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE	1	0
REACTOME_BETA_DEFENSINS	1	0
REACTOME_BETA_OXIDATION_OF_BUTANOYL_COA_TO_ACETYL_COA	1	0
REACTOME_BETA_OXIDATION_OF_DECANOYL_COA_TO_OCTANOYL_COA_COA	1	0
REACTOME_BETA_OXIDATION_OF_HEXANOYL_COA_TO_BUTANOYL_COA	1	0
REACTOME_BETA_OXIDATION_OF_LAUROYL_COA_TO_DECANOYL_COA_COA	1	0
REACTOME_BETA_OXIDATION_OF_OCTANOYL_COA_TO_HEXANOYL_COA	1	0
REACTOME_BETA_OXIDATION_OF_PRISTANOYL_COA	1	0
REACTOME_BETA_OXIDATION_OF_VERY_LONG_CHAIN_FATTY_ACIDS	1	0
REACTOME_BH3_ONLY_PROTEINS_ASSOCIATE_WITH_AND_INACTIVATE_ANTI_APOPTOTIC_BCL_2_MEMBERS	1	0
REACTOME_BICARBONATE_TRANSPORTERS	1	0
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	1	0
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS	1	0
REACTOME_BINDING_OF_TCF_LEF_CTNNB1_TO_TARGET_GENE_PROMOTERS	0	1
REACTOME_BIOLOGICAL_OXIDATIONS	1	0
REACTOME_BIOSYNTHESIS_OF_EPA_DERIVED_SPMS	0	1
REACTOME_BIOSYNTHESIS_OF_MARESINS	1	0
REACTOME_BIOSYNTHESIS_OF_MARESIN_LIKE_SPMS	1	0
REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS	1	0
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN	1	0
REACTOME_BIOTIN_TRANSPORT_AND_METABOLISM	1	0
REACTOME_BLOOD_GROUP_SYSTEMS_BIOSYNTHESIS	1	0
REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_GENE_EXPRESSION	1	0
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	1	0
REACTOME_BUDDING_AND_MATURATION_OF_HIV_VIRION	1	0
REACTOME_BUTYRATE_RESPONSE_FACTOR_1_BRF1_BINDS_AND_DESTABILIZES_MRNA	1	0
REACTOME_BUTYROPHILIN_BTN_FAMILY_INTERACTIONS	1	0
REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION	1	0
REACTOME_CA2_ACTIVATED_K_CHANNELS	1	0
REACTOME_CA2_PATHWAY	1	0
REACTOME_CALCINEURIN_ACTIVATES_NFAT	1	0
REACTOME_CALCITONIN_LIKE_LIGAND_RECEPTORS	1	0
REACTOME_CALNEXIN_CALRETICULIN_CYCLE	1	0
REACTOME_CAMK_IV_MEDIATED_PHOSPHORYLATION_OF_CREB	1	0
REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN	1	0
REACTOME_CARDIAC_CONDUCTION	1	0
REACTOME_CARDIOGENESIS	1	0
REACTOME_CARGO_CONCENTRATION_IN_THE_ER	1	0
REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS	1	0
REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE	1	0
REACTOME_CARNITINE_METABOLISM	1	0
REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND	1	0
REACTOME_CASPASE_ACTIVATION_VIA_DEPENDENCE_RECEPTORS_IN_THE_ABSENCE_OF_LIGAND	1	0
REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY	1	0
REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS	1	0
REACTOME_CATION_COUPLED_CHLORIDE_COTRANSPORTERS	1	0
REACTOME_CA_DEPENDENT_EVENTS	1	0
REACTOME_CD163_MEDIATING_AN_ANTI_INFLAMMATORY_RESPONSE	1	0
REACTOME_CD209_DC_SIGN_SIGNALING	1	0
REACTOME_CD22_MEDIATED_BCR_REGULATION	1	0
REACTOME_CD28_CO_STIMULATION	1	0
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING	1	0
REACTOME_CD28_DEPENDENT_VAV1_PATHWAY	1	0
REACTOME_CDC42_GTPASE_CYCLE	1	0
REACTOME_CDC6_ASSOCIATION_WITH_THE_ORC_ORIGIN_COMPLEX	1	0
REACTOME_CDH11_HOMOTYPIC_AND_HETEROTYPIC_INTERACTIONS	1	0
REACTOME_CELLULAR_HEXOSE_TRANSPORT	1	0
REACTOME_CELLULAR_RESPONSES_TO_STIMULI	1	0
REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	1	0
REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS	1	0
REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA	1	0
REACTOME_CELLULAR_RESPONSE_TO_STARVATION	1	0
REACTOME_CELLULAR_SENESCENCE	1	0
REACTOME_CELL_CELL_COMMUNICATION	1	0
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	1	0
REACTOME_CELL_CYCLE	1	0
REACTOME_CELL_CYCLE_CHECKPOINTS	1	0
REACTOME_CELL_CYCLE_MITOTIC	1	0
REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	1	0
REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS	1	0
REACTOME_CELL_JUNCTION_ORGANIZATION	1	0
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	1	0
REACTOME_CGMP_EFFECTS	1	0
REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY	1	0
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	1	0
REACTOME_CHK1_CHK2_CDS1_MEDIATED_INACTIVATION_OF_CYCLIN_B_CDK1_COMPLEX	1	0
REACTOME_CHL1_INTERACTIONS	1	0
REACTOME_CHOLESTEROL_BIOSYNTHESIS	1	0
REACTOME_CHOLINE_CATABOLISM	1	0
REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	1	0
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	1	0
REACTOME_CHREBP_ACTIVATES_METABOLIC_GENE_EXPRESSION	1	0
REACTOME_CHROMATIN_MODIFICATIONS_DURING_THE_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT	1	0
REACTOME_CHROMATIN_MODIFYING_ENZYMES	1	0
REACTOME_CHROMOSOME_MAINTENANCE	1	0
REACTOME_CHYLOMICRON_ASSEMBLY	1	0
REACTOME_CHYLOMICRON_CLEARANCE	1	0
REACTOME_CHYLOMICRON_REMODELING	1	0
REACTOME_CILIUM_ASSEMBLY	1	0
REACTOME_CIPROFLOXACIN_ADME	1	0
REACTOME_CIRCADIAN_CLOCK	1	0
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE	1	0
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	1	0
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS	1	0
REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS	1	0
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	1	0
REACTOME_CLASS_I_PEROXISOMAL_MEMBRANE_PROTEIN_IMPORT	1	0
REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS	1	0
REACTOME_CLEC7A_DECTIN_1_INDUCES_NFAT_ACTIVATION	1	0
REACTOME_CLEC7A_DECTIN_1_SIGNALING	1	0
REACTOME_CLEC7A_INFLAMMASOME_PATHWAY	1	0
REACTOME_COBALAMIN_CBL_METABOLISM	1	0
REACTOME_COBALAMIN_CBL_VITAMIN_B12_TRANSPORT_AND_METABOLISM	1	0
REACTOME_COENZYME_A_BIOSYNTHESIS	0	1
REACTOME_COHESIN_LOADING_ONTO_CHROMATIN	1	0
REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES	1	0
REACTOME_COLLAGEN_CHAIN_TRIMERIZATION	1	0
REACTOME_COLLAGEN_DEGRADATION	1	0
REACTOME_COLLAGEN_FORMATION	1	0
REACTOME_COMMON_PATHWAY_OF_FIBRIN_CLOT_FORMATION	1	0
REACTOME_COMPLEMENT_CASCADE	1	0
REACTOME_COMPLEX_I_BIOGENESIS	1	0
REACTOME_CONDENSATION_OF_PROMETAPHASE_CHROMOSOMES	1	0
REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES	1	0
REACTOME_CONJUGATION_OF_BENZOATE_WITH_GLYCINE	1	0
REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER	1	0
REACTOME_CONSTITUTIVE_SIGNALING_BY_AKT1_E17K_IN_CANCER	1	0
REACTOME_CONSTITUTIVE_SIGNALING_BY_EGFRVIII	1	0
REACTOME_CONSTITUTIVE_SIGNALING_BY_LIGAND_RESPONSIVE_EGFR_CANCER_VARIANTS	1	0
REACTOME_CONSTITUTIVE_SIGNALING_BY_OVEREXPRESSED_ERBB2	1	0
REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE	1	0
REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING	1	0
REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING	1	0
REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT	1	0
REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	1	0
REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	1	0
REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT	1	0
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY	1	0
REACTOME_CREATINE_METABOLISM	1	0
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS	1	0
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING	1	0
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_ADENYLATE_CYCLASE	1	0
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_CAMKII_CAMKK_CAMKIV_CASCASDE	1	0
REACTOME_CREB3_FACTORS_ACTIVATE_GENES	1	0
REACTOME_CREB_PHOSPHORYLATION	1	0
REACTOME_CRISTAE_FORMATION	0	1
REACTOME_CRMPS_IN_SEMA3A_SIGNALING	1	0
REACTOME_CROSSLINKING_OF_COLLAGEN_FIBRILS	1	0
REACTOME_CROSS_PRESENTATION_OF_PARTICULATE_EXOGENOUS_ANTIGENS_PHAGOSOMES	0	1
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	1	0
REACTOME_CS_DS_DEGRADATION	1	0
REACTOME_CTLA4_INHIBITORY_SIGNALING	1	0
REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION	1	0
REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY	1	0
REACTOME_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1	1	0
REACTOME_CYP2E1_REACTIONS	1	0
REACTOME_CYTOCHROME_C_MEDIATED_APOPTOTIC_RESPONSE	1	0
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE	1	0
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	1	0
REACTOME_CYTOPROTECTION_BY_HMOX1	1	0
REACTOME_CYTOSOLIC_IRON_SULFUR_CLUSTER_ASSEMBLY	1	0
REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA	1	0
REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES	1	0
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION	1	0
REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS	1	0
REACTOME_DAG_AND_IP3_SIGNALING	1	0
REACTOME_DAP12_INTERACTIONS	1	0
REACTOME_DAP12_SIGNALING	1	0
REACTOME_DARPP_32_EVENTS	1	0
REACTOME_DCC_MEDIATED_ATTRACTIVE_SIGNALING	1	0
REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA	1	0
REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX	1	0
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	1	0
REACTOME_DEADENYLATION_OF_MRNA	1	0
REACTOME_DEATH_RECEPTOR_SIGNALING	1	0
REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING	1	0
REACTOME_DECTIN_2_FAMILY	1	0
REACTOME_DEFECTIVE_B4GALT1_CAUSES_B4GALT1_CDG_CDG_2D	1	0
REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE	1	0
REACTOME_DEFECTIVE_C1GALT1C1_CAUSES_TNPS	1	0
REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS	1	0
REACTOME_DEFECTIVE_CHST14_CAUSES_EDS_MUSCULOCONTRACTURAL_TYPE	1	0
REACTOME_DEFECTIVE_CHST3_CAUSES_SEDCJD	1	0
REACTOME_DEFECTIVE_CHST6_CAUSES_MCDC1	1	0
REACTOME_DEFECTIVE_CHSY1_CAUSES_TPBS	1	0
REACTOME_DEFECTIVE_CSF2RB_CAUSES_SMDP5	1	0
REACTOME_DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2	1	0
REACTOME_DEFECTIVE_F9_ACTIVATION	1	0
REACTOME_DEFECTIVE_FACTOR_IX_CAUSES_HEMOPHILIA_B	1	0
REACTOME_DEFECTIVE_FACTOR_VIII_CAUSES_HEMOPHILIA_A	1	0
REACTOME_DEFECTIVE_GALNT3_CAUSES_HFTC	1	0
REACTOME_DEFECTIVE_INTRINSIC_PATHWAY_FOR_APOPTOSIS	1	0
REACTOME_DEFECTIVE_LFNG_CAUSES_SCDO3	1	0
REACTOME_DEFECTIVE_RIPK1_MEDIATED_REGULATED_NECROSIS	1	0
REACTOME_DEFECTIVE_ST3GAL3_CAUSES_MCT12_AND_EIEE15	1	0
REACTOME_DEFECTS_IN_BIOTIN_BTN_METABOLISM	1	0
