drug	canonical_pathway	perm_pvalue_adj
simvastatin	REACTOME_CHROMATIN_MODIFICATIONS_DURING_THE_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT	0.156
simvastatin	REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES	0.165
simvastatin	REACTOME_CRISTAE_FORMATION	0.567
simvastatin	REACTOME_DNA_REPLICATION_PRE_INITIATION	0.318
simvastatin	REACTOME_ENDOGENOUS_STEROLS	0.03
simvastatin	REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE	0.228
simvastatin	REACTOME_EPHRIN_SIGNALING	0.246
simvastatin	REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS	0.207
simvastatin	REACTOME_EPH_EPHRIN_SIGNALING	0.294
simvastatin	REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION	0.054
simvastatin	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	1
simvastatin	REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	0.3
simvastatin	REACTOME_GLUCOSE_METABOLISM	1
simvastatin	REACTOME_HCMV_INFECTION	0.243
simvastatin	REACTOME_HCMV_LATE_EVENTS	0.231
simvastatin	REACTOME_HDMS_DEMETHYLATE_HISTONES	0.111
simvastatin	REACTOME_INTESTINAL_ABSORPTION	0.015
simvastatin	REACTOME_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT	0.18
simvastatin	REACTOME_MEIOTIC_RECOMBINATION	0.213
simvastatin	REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS	0.537
simvastatin	REACTOME_MITOPHAGY	0.96
simvastatin	REACTOME_NECTIN_NECL_TRANS_HETERODIMERIZATION	0.036
simvastatin	REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	0.315
simvastatin	REACTOME_NEUROFASCIN_INTERACTIONS	0.402
simvastatin	REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ	0.204
simvastatin	REACTOME_NONSENSE_MEDIATED_DECAY_NMD	1
simvastatin	REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	0.039
simvastatin	REACTOME_O_LINKED_GLYCOSYLATION	0.15
simvastatin	REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	0.186
simvastatin	REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY	1
simvastatin	REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES	0.138
simvastatin	REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	0.189
simvastatin	REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS	0.294
simvastatin	REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS	0.03
simvastatin	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	1
simvastatin	REACTOME_REPLACEMENT_OF_PROTAMINES_BY_NUCLEOSOMES_IN_THE_MALE_PRONUCLEUS	0.141
simvastatin	REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	1
simvastatin	REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS	0.045
simvastatin	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	1
simvastatin	REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY	1
simvastatin	REACTOME_SELENOAMINO_ACID_METABOLISM	1
simvastatin	REACTOME_SEMAPHORIN_INTERACTIONS	0.141
simvastatin	REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP	0.189
simvastatin	REACTOME_SIGNALING_BY_PDGF	0.303
simvastatin	REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION	0.144
simvastatin	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	1
simvastatin	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	0.069
simvastatin	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL	0.045
simvastatin	REACTOME_SYNTHESIS_OF_GDP_MANNOSE	0.339
simvastatin	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS	0.24
simvastatin	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS	0.18
simvastatin	REACTOME_TRYPTOPHAN_CATABOLISM	0.36
simvastatin	WP_7Q11_23_COPY_NUMBER_VARIATION_SYNDROME	0.015
simvastatin	WP_AEROBIC_GLYCOLYSIS	0.627
simvastatin	WP_AFLATOXIN_B1_METABOLISM	0.123
simvastatin	WP_ARYLAMINE_METABOLISM	0.114
simvastatin	WP_AUTOPHAGY	0.066
simvastatin	WP_CELL_MIGRATION_AND_INVASION_THROUGH_P75NTR	0.531
simvastatin	WP_CORI_CYCLE	0.666
simvastatin	WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	1
simvastatin	WP_DISORDERS_OF_BILE_ACID_SYNTHESIS_AND_BILIARY_TRANSPORT	0.081
simvastatin	WP_ENTEROHEPATIC_CIRCULATION_OF_BILE_ACIDS	0.09
simvastatin	WP_ESTROGEN_METABOLISM_WP697	0.114
simvastatin	WP_ESTROGEN_RECEPTOR_PATHWAY	0.129
simvastatin	WP_FARNESOID_X_RECEPTOR_PATHWAY	0.078
simvastatin	WP_FATTY_ACID_OMEGA_OXIDATION	0.153
simvastatin	WP_FOCAL_ADHESION	0.132
simvastatin	WP_GLUCOSE_METABOLISM_IN_TRIPLE_NEGATIVE_BREAST_CANCER_CELLS	0.48
simvastatin	WP_GLYCOLYSIS_AND_GLUCONEOGENESIS	0.447
simvastatin	WP_GLYCOLYSIS_IN_SENESCENCE	0.249
simvastatin	WP_GLYCOSAMINOGLYCAN_SYNTHESIS_IN_FIBROBLASTS	0.213
simvastatin	WP_HISTONE_MODIFICATIONS	0.132
simvastatin	WP_HOST_PATHOGEN_INTERACTION_OF_HUMAN_CORONAVIRUSES_AUTOPHAGY	0.381
simvastatin	WP_INFLAMMATORY_RESPONSE_PATHWAY	0.081
simvastatin	WP_INTERACTOME_OF_POLYCOMB_REPRESSIVE_COMPLEX_2_PRC2	0.06
simvastatin	WP_LIVER_X_RECEPTOR_PATHWAY	0.015
simvastatin	WP_MODULATION_OF_PI3K_AKT_MTOR_SIGNALING_BY_BIOACTIVE_SPHINGOLIPIDS	0.66
simvastatin	WP_MONOAMINE_TRANSPORT	0.222
simvastatin	WP_MRNA_PROCESSING	0.9
simvastatin	WP_NUCLEAR_RECEPTORS_IN_LIPID_METABOLISM_AND_TOXICITY	0.084
simvastatin	WP_PI3K_AKT_SIGNALING_PATHWAY	0.225
simvastatin	WP_SEROTONIN_TRANSPORTER_ACTIVITY	0.099
simvastatin	WP_SULINDAC_METABOLIC_PATHWAY	0.141
simvastatin	WP_TARGET_OF_RAPAMYCIN_SIGNALING	0.018
simvastatin	WP_WARBURG_EFFECT_MODULATED_BY_DEUBIQUITINATING_ENZYMES_AND_THEIR_SUBSTRATES	0.663
fluvastatin	BIOCARTA_ACETAMINOPHEN_PATHWAY	0.106
fluvastatin	BIOCARTA_EPHA4_PATHWAY	0.992
fluvastatin	BIOCARTA_FXR_PATHWAY	0.018
fluvastatin	BIOCARTA_NUCLEARRS_PATHWAY	0.06
fluvastatin	BIOCARTA_STATHMIN_PATHWAY	0.77
fluvastatin	KEGG_ABC_TRANSPORTERS	0.014
fluvastatin	KEGG_AXON_GUIDANCE	0.966
fluvastatin	KEGG_ECM_RECEPTOR_INTERACTION	0.934
fluvastatin	KEGG_FOCAL_ADHESION	0.894
fluvastatin	KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.292
fluvastatin	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	0.844
fluvastatin	KEGG_MTOR_SIGNALING_PATHWAY	0.372
fluvastatin	KEGG_O_GLYCAN_BIOSYNTHESIS	0.762
fluvastatin	KEGG_PENTOSE_PHOSPHATE_PATHWAY	0.266
fluvastatin	KEGG_REGULATION_OF_AUTOPHAGY	0.108
fluvastatin	KEGG_RIBOSOME	1
fluvastatin	KEGG_SULFUR_METABOLISM	0.078
fluvastatin	KEGG_MEDICUS_ENV_FACTOR_PHIP_TO_DNA_ADDUCTS	0.086
fluvastatin	KEGG_MEDICUS_PATHOGEN_SARS_COV_2_NSP1_TO_TRANSLATION_INITIATION	1
fluvastatin	KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_E3_UBIQUITIN_LIGASE_MALIN	0.16
fluvastatin	KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_MTORC1_PI3KC3_C1	0.14
fluvastatin	KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_PACER_RUBCN_PI3KC3_C2	0.17
fluvastatin	KEGG_MEDICUS_REFERENCE_C9ORF72_MEDIATED_AUTOPHAGY_INITIATION	0.274
fluvastatin	KEGG_MEDICUS_REFERENCE_CHONDROITIN_SULFATE_BIOSYNTHESIS	0.924
fluvastatin	KEGG_MEDICUS_REFERENCE_GLYCOLYSIS	0.382
fluvastatin	KEGG_MEDICUS_REFERENCE_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_LINKAGE_TETRASACCHARIDE	0.83
fluvastatin	KEGG_MEDICUS_REFERENCE_N_GLYCAN_PRECURSOR_BIOSYNTHESIS_GLC_6P_TO_MAN_P_DOL	0.152
fluvastatin	KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION	1
fluvastatin	KEGG_MEDICUS_REFERENCE_TSC1_2_MTORC1_SIGNALING_PATHWAY	0.11
fluvastatin	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_AUTOPHAGY_VESICLE_NUCLEATION	0.15
fluvastatin	PID_ALPHA_SYNUCLEIN_PATHWAY	0.912
fluvastatin	PID_ARF6_DOWNSTREAM_PATHWAY	1
fluvastatin	PID_ARF6_TRAFFICKING_PATHWAY	0.896
fluvastatin	PID_ARF_3PATHWAY	1
fluvastatin	PID_EPHA_FWDPATHWAY	0.986
fluvastatin	PID_EPHRINB_REV_PATHWAY	0.904
fluvastatin	PID_INTEGRIN_CS_PATHWAY	0.886
fluvastatin	PID_RHOA_PATHWAY	0.746
fluvastatin	REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	0.094
fluvastatin	REACTOME_AMYLOID_FIBER_FORMATION	0.13
fluvastatin	REACTOME_ASSEMBLY_OF_THE_HIV_VIRION	0.634
fluvastatin	REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION	0.106
fluvastatin	REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	0.048
fluvastatin	REACTOME_CHL1_INTERACTIONS	0.984
fluvastatin	REACTOME_CHROMATIN_MODIFICATIONS_DURING_THE_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT	0.104
fluvastatin	REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES	0.11
fluvastatin	REACTOME_CRISTAE_FORMATION	0.378
fluvastatin	REACTOME_DNA_REPLICATION_PRE_INITIATION	0.212
fluvastatin	REACTOME_ENDOGENOUS_STEROLS	0.02
fluvastatin	REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE	0.964
fluvastatin	REACTOME_EPHRIN_SIGNALING	1
fluvastatin	REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS	1
fluvastatin	REACTOME_EPH_EPHRIN_SIGNALING	1
fluvastatin	REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION	0.036
fluvastatin	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	1
fluvastatin	REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	0.2
fluvastatin	REACTOME_GLUCOSE_METABOLISM	0.724
fluvastatin	REACTOME_HCMV_INFECTION	0.162
fluvastatin	REACTOME_HCMV_LATE_EVENTS	0.154
fluvastatin	REACTOME_HDMS_DEMETHYLATE_HISTONES	0.074
fluvastatin	REACTOME_INTESTINAL_ABSORPTION	0.01
fluvastatin	REACTOME_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT	0.12
fluvastatin	REACTOME_MEIOTIC_RECOMBINATION	0.142
fluvastatin	REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS	0.358
fluvastatin	REACTOME_MITOPHAGY	0.732
fluvastatin	REACTOME_NECTIN_NECL_TRANS_HETERODIMERIZATION	1
fluvastatin	REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	0.21
fluvastatin	REACTOME_NEUROFASCIN_INTERACTIONS	0.966
fluvastatin	REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ	0.136
fluvastatin	REACTOME_NONSENSE_MEDIATED_DECAY_NMD	1
fluvastatin	REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	0.942
fluvastatin	REACTOME_O_LINKED_GLYCOSYLATION	0.762
fluvastatin	REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	0.78
fluvastatin	REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY	0.752
fluvastatin	REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES	0.092
fluvastatin	REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	0.126
fluvastatin	REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS	0.196
fluvastatin	REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS	0.02
fluvastatin	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	1
fluvastatin	REACTOME_REPLACEMENT_OF_PROTAMINES_BY_NUCLEOSOMES_IN_THE_MALE_PRONUCLEUS	0.094
fluvastatin	REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	1
fluvastatin	REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS	0.336
fluvastatin	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	1
fluvastatin	REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY	0.888
fluvastatin	REACTOME_SELENOAMINO_ACID_METABOLISM	1
fluvastatin	REACTOME_SEMAPHORIN_INTERACTIONS	1
fluvastatin	REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP	0.126
fluvastatin	REACTOME_SIGNALING_BY_PDGF	0.836
fluvastatin	REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION	0.096
fluvastatin	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	1
fluvastatin	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	0.046
fluvastatin	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL	0.03
fluvastatin	REACTOME_SYNTHESIS_OF_GDP_MANNOSE	0.226
fluvastatin	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS	0.16
fluvastatin	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS	0.12
fluvastatin	REACTOME_TRYPTOPHAN_CATABOLISM	0.472
fluvastatin	WP_7Q11_23_COPY_NUMBER_VARIATION_SYNDROME	0.01
fluvastatin	WP_AEROBIC_GLYCOLYSIS	0.418
fluvastatin	WP_AFLATOXIN_B1_METABOLISM	0.082
fluvastatin	WP_ARYLAMINE_METABOLISM	0.076
fluvastatin	WP_AUTOPHAGY	0.044
fluvastatin	WP_CELL_MIGRATION_AND_INVASION_THROUGH_P75NTR	0.764
fluvastatin	WP_CORI_CYCLE	0.444
fluvastatin	WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	1
fluvastatin	WP_DISORDERS_OF_BILE_ACID_SYNTHESIS_AND_BILIARY_TRANSPORT	0.054
fluvastatin	WP_ENTEROHEPATIC_CIRCULATION_OF_BILE_ACIDS	0.06
fluvastatin	WP_ESTROGEN_METABOLISM_WP697	0.076
fluvastatin	WP_ESTROGEN_RECEPTOR_PATHWAY	0.086
fluvastatin	WP_FARNESOID_X_RECEPTOR_PATHWAY	0.052
fluvastatin	WP_FATTY_ACID_OMEGA_OXIDATION	0.102
fluvastatin	WP_FOCAL_ADHESION	0.892
fluvastatin	WP_GLUCOSE_METABOLISM_IN_TRIPLE_NEGATIVE_BREAST_CANCER_CELLS	0.32
fluvastatin	WP_GLYCOLYSIS_AND_GLUCONEOGENESIS	0.298
fluvastatin	WP_GLYCOLYSIS_IN_SENESCENCE	0.166
fluvastatin	WP_GLYCOSAMINOGLYCAN_SYNTHESIS_IN_FIBROBLASTS	0.838
fluvastatin	WP_HISTONE_MODIFICATIONS	0.088
fluvastatin	WP_HOST_PATHOGEN_INTERACTION_OF_HUMAN_CORONAVIRUSES_AUTOPHAGY	0.254
fluvastatin	WP_INFLAMMATORY_RESPONSE_PATHWAY	0.844
fluvastatin	WP_INTERACTOME_OF_POLYCOMB_REPRESSIVE_COMPLEX_2_PRC2	0.04
fluvastatin	WP_LIVER_X_RECEPTOR_PATHWAY	0.01
fluvastatin	WP_MODULATION_OF_PI3K_AKT_MTOR_SIGNALING_BY_BIOACTIVE_SPHINGOLIPIDS	0.614
fluvastatin	WP_MONOAMINE_TRANSPORT	0.882
fluvastatin	WP_MRNA_PROCESSING	0.6
fluvastatin	WP_NUCLEAR_RECEPTORS_IN_LIPID_METABOLISM_AND_TOXICITY	0.056
fluvastatin	WP_PI3K_AKT_SIGNALING_PATHWAY	0.88
fluvastatin	WP_SEROTONIN_TRANSPORTER_ACTIVITY	1
fluvastatin	WP_SULINDAC_METABOLIC_PATHWAY	0.094
fluvastatin	WP_TARGET_OF_RAPAMYCIN_SIGNALING	0.012
fluvastatin	WP_WARBURG_EFFECT_MODULATED_BY_DEUBIQUITINATING_ENZYMES_AND_THEIR_SUBSTRATES	0.442
pitavastatin	BIOCARTA_ACETAMINOPHEN_PATHWAY	0.106
pitavastatin	BIOCARTA_EPHA4_PATHWAY	0.03
pitavastatin	BIOCARTA_FXR_PATHWAY	0.018
pitavastatin	BIOCARTA_NUCLEARRS_PATHWAY	0.06
pitavastatin	BIOCARTA_STATHMIN_PATHWAY	0.198
pitavastatin	KEGG_ABC_TRANSPORTERS	0.014
pitavastatin	KEGG_AXON_GUIDANCE	0.254
pitavastatin	KEGG_ECM_RECEPTOR_INTERACTION	0.044
pitavastatin	KEGG_FOCAL_ADHESION	0.096
pitavastatin	KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.292
pitavastatin	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	0.126
pitavastatin	KEGG_MTOR_SIGNALING_PATHWAY	0.372
pitavastatin	KEGG_O_GLYCAN_BIOSYNTHESIS	0.128
pitavastatin	KEGG_PENTOSE_PHOSPHATE_PATHWAY	0.266
pitavastatin	KEGG_REGULATION_OF_AUTOPHAGY	0.108
pitavastatin	KEGG_RIBOSOME	1
pitavastatin	KEGG_SULFUR_METABOLISM	0.078
pitavastatin	KEGG_MEDICUS_ENV_FACTOR_PHIP_TO_DNA_ADDUCTS	0.086
pitavastatin	KEGG_MEDICUS_PATHOGEN_SARS_COV_2_NSP1_TO_TRANSLATION_INITIATION	1
pitavastatin	KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_E3_UBIQUITIN_LIGASE_MALIN	0.16
pitavastatin	KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_MTORC1_PI3KC3_C1	0.14
pitavastatin	KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_PACER_RUBCN_PI3KC3_C2	0.17
pitavastatin	KEGG_MEDICUS_REFERENCE_C9ORF72_MEDIATED_AUTOPHAGY_INITIATION	0.274
pitavastatin	KEGG_MEDICUS_REFERENCE_CHONDROITIN_SULFATE_BIOSYNTHESIS	0.134
pitavastatin	KEGG_MEDICUS_REFERENCE_GLYCOLYSIS	0.382
pitavastatin	KEGG_MEDICUS_REFERENCE_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_LINKAGE_TETRASACCHARIDE	0.142
pitavastatin	KEGG_MEDICUS_REFERENCE_N_GLYCAN_PRECURSOR_BIOSYNTHESIS_GLC_6P_TO_MAN_P_DOL	0.152
pitavastatin	KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION	1
pitavastatin	KEGG_MEDICUS_REFERENCE_TSC1_2_MTORC1_SIGNALING_PATHWAY	0.11
pitavastatin	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_AUTOPHAGY_VESICLE_NUCLEATION	0.15
pitavastatin	PID_ALPHA_SYNUCLEIN_PATHWAY	0.138
pitavastatin	PID_ARF6_DOWNSTREAM_PATHWAY	0.326
pitavastatin	PID_ARF6_TRAFFICKING_PATHWAY	0.028
pitavastatin	PID_ARF_3PATHWAY	0.178
pitavastatin	PID_EPHA_FWDPATHWAY	0.1
pitavastatin	PID_EPHRINB_REV_PATHWAY	0.124
pitavastatin	PID_INTEGRIN_CS_PATHWAY	0.002
pitavastatin	PID_RHOA_PATHWAY	0.144
pitavastatin	REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	0.522
pitavastatin	REACTOME_AMYLOID_FIBER_FORMATION	0.728
pitavastatin	REACTOME_ASSEMBLY_OF_THE_HIV_VIRION	0.908
pitavastatin	REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION	0.648
pitavastatin	REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	0.048
pitavastatin	REACTOME_CHL1_INTERACTIONS	0.014
pitavastatin	REACTOME_CHROMATIN_MODIFICATIONS_DURING_THE_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT	0.598
pitavastatin	REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES	0.626
pitavastatin	REACTOME_CRISTAE_FORMATION	0.378
pitavastatin	REACTOME_DNA_REPLICATION_PRE_INITIATION	0.9
pitavastatin	REACTOME_ENDOGENOUS_STEROLS	0.02
pitavastatin	REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE	0.152
pitavastatin	REACTOME_EPHRIN_SIGNALING	0.164
pitavastatin	REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS	0.138
pitavastatin	REACTOME_EPH_EPHRIN_SIGNALING	0.196
pitavastatin	REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION	0.6
pitavastatin	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	1
pitavastatin	REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	0.806
pitavastatin	REACTOME_GLUCOSE_METABOLISM	0.724
pitavastatin	REACTOME_HCMV_INFECTION	0.658
pitavastatin	REACTOME_HCMV_LATE_EVENTS	0.846
pitavastatin	REACTOME_HDMS_DEMETHYLATE_HISTONES	0.592
pitavastatin	REACTOME_INTESTINAL_ABSORPTION	0.01
pitavastatin	REACTOME_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT	0.676
pitavastatin	REACTOME_MEIOTIC_RECOMBINATION	0.662
pitavastatin	REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS	0.358
pitavastatin	REACTOME_MITOPHAGY	0.64
pitavastatin	REACTOME_NECTIN_NECL_TRANS_HETERODIMERIZATION	0.024
pitavastatin	REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	0.24
pitavastatin	REACTOME_NEUROFASCIN_INTERACTIONS	0.268
pitavastatin	REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ	0.714
pitavastatin	REACTOME_NONSENSE_MEDIATED_DECAY_NMD	1
pitavastatin	REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	0.026
pitavastatin	REACTOME_O_LINKED_GLYCOSYLATION	0.1
pitavastatin	REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	0.124
pitavastatin	REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY	0.97
pitavastatin	REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES	0.674
pitavastatin	REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	0.56
pitavastatin	REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS	0.838
pitavastatin	REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS	0.02
pitavastatin	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	1
pitavastatin	REACTOME_REPLACEMENT_OF_PROTAMINES_BY_NUCLEOSOMES_IN_THE_MALE_PRONUCLEUS	0.598
pitavastatin	REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	1
pitavastatin	REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS	0.03
pitavastatin	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	1
pitavastatin	REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY	1
pitavastatin	REACTOME_SELENOAMINO_ACID_METABOLISM	1
pitavastatin	REACTOME_SEMAPHORIN_INTERACTIONS	0.094
pitavastatin	REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP	0.878
pitavastatin	REACTOME_SIGNALING_BY_PDGF	0.202
pitavastatin	REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION	0.588
pitavastatin	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	1
pitavastatin	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	0.046
pitavastatin	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL	0.03
pitavastatin	REACTOME_SYNTHESIS_OF_GDP_MANNOSE	0.226
pitavastatin	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS	0.86
pitavastatin	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS	0.546
pitavastatin	REACTOME_TRYPTOPHAN_CATABOLISM	0.24
pitavastatin	WP_7Q11_23_COPY_NUMBER_VARIATION_SYNDROME	0.272
pitavastatin	WP_AEROBIC_GLYCOLYSIS	0.418
pitavastatin	WP_AFLATOXIN_B1_METABOLISM	0.082
pitavastatin	WP_ARYLAMINE_METABOLISM	0.076
pitavastatin	WP_AUTOPHAGY	0.044
pitavastatin	WP_CELL_MIGRATION_AND_INVASION_THROUGH_P75NTR	0.354
pitavastatin	WP_CORI_CYCLE	0.444
pitavastatin	WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	1
pitavastatin	WP_DISORDERS_OF_BILE_ACID_SYNTHESIS_AND_BILIARY_TRANSPORT	0.054
